term	name	URL
FAMILIAL_INCONTINENTIA_PIGMENTI	familial incontinentia pigmenti; incontinentia pigmenti type II	http://www.anvita.info/wiki/Familial_Incontinentia_Pigmenti
ECTRODACTYLY_ECTODERMAL_DYSPLASIA_CLEFT_LIP/PALATE_SYNDROME_3	ectrodactyly, ectodermal dysplasia, cleft lip/palate syndrome 3 (EEC3)	http://www.anvita.info/wiki/Ectrodactyly_Ectodermal_Dysplasia_Cleft_Lip/palate_Syndrome_3
ECTRODACTYLY_ECTODERMAL_DYSPLASIA_CLEFT_LIP/PALATE_SYNDROME_2	ectrodactyly, ectodermal dysplasia, cleft lip/palate syndrome 2 (EEC2)	http://www.anvita.info/wiki/Ectrodactyly_Ectodermal_Dysplasia_Cleft_Lip/palate_Syndrome_2
ECTRODACTYLY_ECTODERMAL_DYSPLASIA_CLEFT_LIP/PALATE_SYNDROME_1	ectrodactyly, ectodermal dysplasia, cleft lip/palate syndrome 1 (EEC1)	http://www.anvita.info/wiki/Ectrodactyly_Ectodermal_Dysplasia_Cleft_Lip/palate_Syndrome_1
ACROCEPHALOSYNDACTYLY_TYPE_V	acrocephalosyndactyly type V (Pfeiffer syndrome)	http://www.anvita.info/wiki/Acrocephalosyndactyly_Type_V
ACROCEPHALOSYNDACTYLY_TYPE_III	acrocephalosyndactyly type III (Saethre-Chotzen syndrome)	http://www.anvita.info/wiki/Acrocephalosyndactyly_Type_Iii
ACROCEPHALOSYNDACTYLY_TYPE_I	acrocephalosyndactyly type I/II (Apert's syndrome, Apert-Crouzon syndrome, Vogt cephalodactyly)	http://www.anvita.info/wiki/Acrocephalosyndactyly_Type_I
FAMILIAL_PARKINSON^S_DISEASE	familial Parkinson's disease	http://www.anvita.info/wiki/Familial_Parkinson^s_Disease
PARKINSON^S_DISEASE_15	Parkinson's disease 15 (PARK15)	http://www.anvita.info/wiki/Parkinson^s_Disease_15
PARKINSON^S_DISEASE_14	Parkinson's disease 14 (PARK13)	http://www.anvita.info/wiki/Parkinson^s_Disease_14
PARKINSON^S_DISEASE_13	Parkinson's disease 13 (PARK13)	http://www.anvita.info/wiki/Parkinson^s_Disease_13
PARKINSON^S_DISEASE_8	Parkinson's disease 8 (PARK8)	http://www.anvita.info/wiki/Parkinson^s_Disease_8
PARKINSON^S_DISEASE_7	Parkinson's disease 7 (PARK7)	http://www.anvita.info/wiki/Parkinson^s_Disease_7
PARKINSON^S_DISEASE_6	Parkinson's disease 6, autosomal recessive	http://www.anvita.info/wiki/Parkinson^s_Disease_6
PARKINSON^S_DISEASE_5	Parkinson's disease 5, autosomal dominant	http://www.anvita.info/wiki/Parkinson^s_Disease_5
PARKINSON^S_DISEASE_4	Parkinson's disease 4, autosomal dominant	http://www.anvita.info/wiki/Parkinson^s_Disease_4
PARKINSON^S_DISEASE_3	Parkinson's disease 3, autosomal dominant	http://www.anvita.info/wiki/Parkinson^s_Disease_3
PARKINSON^S_DISEASE_2	Parkinson's disease 2, juvenile, autosomal recessive	http://www.anvita.info/wiki/Parkinson^s_Disease_2
PARKINSON^S_DISEASE_1	Parkinson's disease 1, autosomal dominant	http://www.anvita.info/wiki/Parkinson^s_Disease_1
SHY_DRAGER_SYNDROME	Shy-Drager syndrome	http://www.anvita.info/wiki/Shy_Drager_Syndrome
OLIVOPONTOCEREBELLAR_ATROPHY	olivopontocerebellar atrophy (OPCA) or degeneration (OPCD)	http://www.anvita.info/wiki/Olivopontocerebellar_Atrophy
AMYOTROPHIC_LATERAL_SCLEROSIS_PARKINSONISM_DEMENTIA_COMPLEX_OF_GUAM	amyotrophic lateral sclerosis-parkinsonism-dementia complex of Guam	http://www.anvita.info/wiki/Amyotrophic_Lateral_Sclerosis_Parkinsonism_Dementia_Complex_Of_Guam
PROGRESSIVE_SUPRANUCLEAR_PALSY	progressive supranuclear palsy (Steele-Richardson-Olszewski syndrome)	http://www.anvita.info/wiki/Progressive_Supranuclear_Palsy
CORTICAL_BASAL_GANGLIONIC_DEGENERATION	cortical-basal ganglionic degeneration	http://www.anvita.info/wiki/Cortical_Basal_Ganglionic_Degeneration
PALLIDOPONTONIGRAL_DEGENERATION	pallidopontonigral degeneration	http://www.anvita.info/wiki/Pallidopontonigral_Degeneration
STRIATONIGRAL_DEGENERATION	striatonigral degeneration; nigrostriatal degeneration	http://www.anvita.info/wiki/Striatonigral_Degeneration
MULTIPLE_SYSTEM_ATROPHY	multiple system atrophy (MSA)	http://www.anvita.info/wiki/Multiple_System_Atrophy
DISINHIBITION_DEMENTIA_PARKINSONISM_AMYOTROPHY_COMPLEX	disinhibition-dementia-parkinsonism-amyotrophy complex (DDPAC)	http://www.anvita.info/wiki/Disinhibition_Dementia_Parkinsonism_Amyotrophy_Complex
HYPERPROLINEMIA_TYPE_II	hyperprolinemia type II	http://www.anvita.info/wiki/Hyperprolinemia_Type_Ii
HYPERPROLINEMIA_TYPE_I	hyperprolinemia type I	http://www.anvita.info/wiki/Hyperprolinemia_Type_I
USHER_SYNDROME_TYPE_III	Usher syndrome type III or IIIA	http://www.anvita.info/wiki/Usher_Syndrome_Type_Iii
USHER_SYNDROME_TYPE_IIIB	Usher syndrome type IIIB	http://www.anvita.info/wiki/Usher_Syndrome_Type_Iiib
USHER_SYNDROME_TYPE_IIIA	Usher syndrome type IIIA	http://www.anvita.info/wiki/Usher_Syndrome_Type_Iiia
USHER_SYNDROME_TYPE_II	Usher syndrome type II	http://www.anvita.info/wiki/Usher_Syndrome_Type_Ii
USHER_SYNDROME_TYPE_IIC	Usher syndrome type IIC	http://www.anvita.info/wiki/Usher_Syndrome_Type_Iic
USHER_SYNDROME_TYPE_IIB	Usher syndrome type IIB	http://www.anvita.info/wiki/Usher_Syndrome_Type_Iib
USHER_SYNDROME_TYPE_IIA	Usher syndrome type IIA	http://www.anvita.info/wiki/Usher_Syndrome_Type_Iia
USHER_SYNDROME_TYPE_I	Usher syndrome type I	http://www.anvita.info/wiki/Usher_Syndrome_Type_I
USHER_SYNDROME_TYPE_IG	Usher syndrome type IG	http://www.anvita.info/wiki/Usher_Syndrome_Type_Ig
USHER_SYNDROME_TYPE_IF	Usher syndrome type IF	http://www.anvita.info/wiki/Usher_Syndrome_Type_If
USHER_SYNDROME_TYPE_IE	Usher syndrome type IE	http://www.anvita.info/wiki/Usher_Syndrome_Type_Ie
USHER_SYNDROME_TYPE_IDF	Usher syndrome type ID/F	http://www.anvita.info/wiki/Usher_Syndrome_Type_Idf
USHER_SYNDROME_TYPE_ID	Usher syndrome type ID	http://www.anvita.info/wiki/Usher_Syndrome_Type_Id
USHER_SYNDROME_TYPE_IC	Usher syndrome type IC/chromosome 11p associated (Usher syndrome type 1 Acadian variety)	http://www.anvita.info/wiki/Usher_Syndrome_Type_Ic
USHER_SYNDROME_TYPE_IB	Usher syndrome type 1B/myosin VIIA mutation associated	http://www.anvita.info/wiki/Usher_Syndrome_Type_Ib
USHER_SYNDROME_TYPE_IA	Usher syndrome type IA	http://www.anvita.info/wiki/Usher_Syndrome_Type_Ia
WAARDENBURG_SYNDROME_TYPE_4	Waardenburg syndrome type 4 (Waardenburg-Shah syndrome)	http://www.anvita.info/wiki/Waardenburg_Syndrome_Type_4
WAARDENBURG_SYNDROME_TYPE_3	Waardenburg syndrome type 3; Klein-Waardenburg syndrome; Waardenburg syndrome with upper limb anomalies or white forelock with malformations	http://www.anvita.info/wiki/Waardenburg_Syndrome_Type_3
WAARDENBURG_SYNDROME_TYPE_2	Waardenburg syndrome type 2	http://www.anvita.info/wiki/Waardenburg_Syndrome_Type_2
WAARDENBURG_SYNDROME_TYPE_2E	Waardenburg syndrome type 2E	http://www.anvita.info/wiki/Waardenburg_Syndrome_Type_2e
WAARDENBURG_SYNDROME_TYPE_2D	Waardenburg syndrome type 2D	http://www.anvita.info/wiki/Waardenburg_Syndrome_Type_2d
WAARDENBURG_SYNDROME_TYPE_2_OA	Waardenburg syndrome type 2 OA; Waardenburg syndrome type 2 with ocular albinism; WS2-OA	http://www.anvita.info/wiki/Waardenburg_Syndrome_Type_2_Oa
WAARDENBURG_SYNDROME_TYPE_2B	Waardenburg syndrome type 2B	http://www.anvita.info/wiki/Waardenburg_Syndrome_Type_2b
WAARDENBURG_SYNDROME_TYPE_2A	Waardenburg syndrome type 2A	http://www.anvita.info/wiki/Waardenburg_Syndrome_Type_2a
WAARDENBURG_SYNDROME_TYPE_1	Waardenburg syndrome type 1	http://www.anvita.info/wiki/Waardenburg_Syndrome_Type_1
SMITH_LEMLI_OPITZ_SYNDROME_TYPE_II	Smith-Lemli-Opitz syndrome type II	http://www.anvita.info/wiki/Smith_Lemli_Opitz_Syndrome_Type_Ii
SMITH_LEMLI_OPITZ_SYNDROME_TYPE_I	Smith-Lemli-Opitz syndrome type I	http://www.anvita.info/wiki/Smith_Lemli_Opitz_Syndrome_Type_I
GRISCELLI_SYNDROME_2	Griscelli syndrome type-2 (Chediak-Higashi-like syndrome)	http://www.anvita.info/wiki/Griscelli_Syndrome_2
GRISCELLI_SYNDROME_1	Griscelli syndrome type-1 (Chediak-Higashi-like syndrome)	http://www.anvita.info/wiki/Griscelli_Syndrome_1
FAMILIAL_MEDULLARY_THYROID_CARCINOMA	familial medullary thyroid carcinoma	http://www.anvita.info/wiki/Familial_Medullary_Thyroid_Carcinoma
MULTIPLE_ENDOCRINE_NEOPLASIA	multiple endocrine neoplasia (MEN)	http://www.anvita.info/wiki/Multiple_Endocrine_Neoplasia
MULTIPLE_ENDOCRINE_NEOPLASIA_4	multiple endocrine neoplasia 4 (MEN4)	http://www.anvita.info/wiki/Multiple_Endocrine_Neoplasia_4
FANCONI_ANEMIA	Fanconi anemia	http://www.anvita.info/wiki/Fanconi_Anemia
FAMILIAL_NONCHROMAFFIN_PARAGANGLIOMA	familial nonchromaffin paraganglioma	http://www.anvita.info/wiki/Familial_Nonchromaffin_Paraganglioma
FAMILIAL_NONCHROMAFFIN_PARAGANGLIOMA_4	familial nonchromaffin paraganglioma 4 (PGL4)	http://www.anvita.info/wiki/Familial_Nonchromaffin_Paraganglioma_4
FAMILIAL_NONCHROMAFFIN_PARAGANGLIOMA_3	familial nonchromaffin paraganglioma 3 (PGL3)	http://www.anvita.info/wiki/Familial_Nonchromaffin_Paraganglioma_3
FAMILIAL_NONCHROMAFFIN_PARAGANGLIOMA_1	familial nonchromaffin paraganglioma 1 (PGL1)	http://www.anvita.info/wiki/Familial_Nonchromaffin_Paraganglioma_1
FRASIER_SYNDROME	Frasier syndrome	http://www.anvita.info/wiki/Frasier_Syndrome
DENYS_DRASH_SYNDROME	Denys-Drash syndrome	http://www.anvita.info/wiki/Denys_Drash_Syndrome
CARNEY_TRIAD	Carney triad	http://www.anvita.info/wiki/Carney_Triad
CARNEY_COMPLEX	Carney complex	http://www.anvita.info/wiki/Carney_Complex
CARNEY_COMPLEX_2	Carney complex 2	http://www.anvita.info/wiki/Carney_Complex_2
CARNEY_COMPLEX_1	Carney complex 1	http://www.anvita.info/wiki/Carney_Complex_1
MELANOMA_ASTROCYTOMA_SYNDROME	melanoma-astrocytoma syndrome	http://www.anvita.info/wiki/Melanoma_Astrocytoma_Syndrome
FAMILIAL_CYLINDROMATOSIS	familial cylindromatosis; Ancell-Spiegler cylindromas; dermal eccrine cylindromatosis; turban tumor syndrome	http://www.anvita.info/wiki/Familial_Cylindromatosis
SPIEGLER_BROOKE_SYNDROME	Spiegler-Brooke syndrome	http://www.anvita.info/wiki/Spiegler_Brooke_Syndrome
MULTIPLE_FAMILIAL_TRICHOEPITHELIOMA_TYPE_1	multiple familial trichoepithelioma type 1; epithelioma adenoides cysticum of Brooke; hereditary multiple benign cystic epithelioma; Brooke-Fordyce trichoepitheliomas	http://www.anvita.info/wiki/Multiple_Familial_Trichoepithelioma_Type_1
MULTIPLE_MUCOSAL_NEUROMAS_SYNDROME	multiple mucosal neuromas syndrome	http://www.anvita.info/wiki/Multiple_Mucosal_Neuromas_Syndrome
FAMILIAL_NONPOLYPOSIS_COLON_CANCER	familial nonpolyposis colon cancer; hereditary nonpolyposis colorectal cancer (HNPCC); Lynch syndrome; cancer family syndrome	http://www.anvita.info/wiki/Familial_Nonpolyposis_Colon_Cancer
BANNAYAN_ZONANA_SYNDROME	Bannayan-Zonana syndrome, Ruvalcaba-Riley-Smith syndrome; Ruvalcaba-Myhre-Smith syndrome	http://www.anvita.info/wiki/Bannayan_Zonana_Syndrome
LI_FRAUMENI_SYNDROME	Li-Fraumeni syndrome	http://www.anvita.info/wiki/Li_Fraumeni_Syndrome
LI_FRAUMENI_SYNDROME_2	Li Fraumeni syndrome 2 (CHK2 mutation associated)	http://www.anvita.info/wiki/Li_Fraumeni_Syndrome_2
LI_FRAUMENI_SYNDROME/TP53	Li Fraumeni syndrome/TP53 mutation associated	http://www.anvita.info/wiki/Li_Fraumeni_Syndrome/tp53
ATAXIA_TELANGIECTASIA	ataxia telangiectasia; Louis-Bar syndrome	http://www.anvita.info/wiki/Ataxia_Telangiectasia
DE_SANCTIS_CACCHIONE_SYNDROME	de Sanctis-Cacchione syndrome (xerodermic idiocy)	http://www.anvita.info/wiki/De_Sanctis_Cacchione_Syndrome
XERODERMA_PIGMENTOSUM	xeroderma pigmentosum	http://www.anvita.info/wiki/Xeroderma_Pigmentosum
NEUROFIBROMATOSIS	neurofibromatosis (von Recklinghausen's disease)	http://www.anvita.info/wiki/Neurofibromatosis
NF1_MICRODELETION_SYNDROME	NF1 microdeletion syndrome	http://www.anvita.info/wiki/Nf1_Microdeletion_Syndrome
VON_HIPPEL_LINDAU_DISEASE	von Hippel-Lindau disease	http://www.anvita.info/wiki/Von_Hippel_Lindau_Disease
LYMPHANGIOLEIOMYOMATOSIS	lymphangioleiomyomatosis	http://www.anvita.info/wiki/Lymphangioleiomyomatosis
TUBEROUS_SCLEROSIS	tuberous sclerosis (Bourneville disease)	http://www.anvita.info/wiki/Tuberous_Sclerosis
FAMILIAL_LIPOMA_SYNDROME	familial lipoma syndrome	http://www.anvita.info/wiki/Familial_Lipoma_Syndrome
INTESTINAL_POLYPOSIS_SYNDROME	intestinal polyposis syndrome; hereditary colorectal carcinoma	http://www.anvita.info/wiki/Intestinal_Polyposis_Syndrome
MYH_ASSOCIATED_POLYPOSIS	MYH-associated polyposis	http://www.anvita.info/wiki/Myh_Associated_Polyposis
HEREDITARY_MIXED_POLYPOSIS_SYNDROME	hereditary mixed polyposis syndrome	http://www.anvita.info/wiki/Hereditary_Mixed_Polyposis_Syndrome
FAMILIAL_COLONIC_POLYPOSIS	familial colonic polyposis	http://www.anvita.info/wiki/Familial_Colonic_Polyposis
FAMILIAL_MEDITERRANEAN_FEVER	familial Mediterranean fever (FMF, recurrent polyserositis)	http://www.anvita.info/wiki/Familial_Mediterranean_Fever
DYSKERATOSIS_CONGENITA	dyskeratosis congenita	http://www.anvita.info/wiki/Dyskeratosis_Congenita
BERLIN_BREAKAGE_SYNDROME	Berlin breakage syndrome; ataxia-telangiectasia variant 2	http://www.anvita.info/wiki/Berlin_Breakage_Syndrome
NIJMEGEN_BREAKAGE_SYNDROME	Nijmegen breakage syndrome; ataxia-telangiectasia variant 1	http://www.anvita.info/wiki/Nijmegen_Breakage_Syndrome
BLOOM_SYNDROME	Bloom syndrome	http://www.anvita.info/wiki/Bloom_Syndrome
MUCOPOLYSACCHARIDOSIS	mucopolysaccharidosis	http://www.anvita.info/wiki/Mucopolysaccharidosis
MUCOPOLYSACCHARIDOSIS_9	mucopolysaccharidosis 9 (hyaluronidase deficiency)	http://www.anvita.info/wiki/Mucopolysaccharidosis_9
SIALIDOSIS	sialidosis; mucolipidosis 1; lipomucopolysaccharidosis; sialidase deficiency; glycoprotein neuraminidase deficiency; neuraminidase 1 deficiency; cherry red spot-myoclonus syndrome	http://www.anvita.info/wiki/Sialidosis
FRUCTOSE_1_6_DIPHOSPHATASE_DEFICIENCY	fructose-1,6-diphosphatase deficiency	http://www.anvita.info/wiki/Fructose_1_6_Diphosphatase_Deficiency
PYRUVATE_CARBOXYLASE_DEFICIENCY	pyruvate carboxylase deficiency	http://www.anvita.info/wiki/Pyruvate_Carboxylase_Deficiency
HEREDITARY_FRUCTOSE_INTOLERANCE	hereditary fructose intolerance	http://www.anvita.info/wiki/Hereditary_Fructose_Intolerance
ESSENTIAL_FRUCTOSURIA	essential fructosuria	http://www.anvita.info/wiki/Essential_Fructosuria
GALACTOSEMIA	galactosemia	http://www.anvita.info/wiki/Galactosemia
GALACTOSEMIA_3	galactosemia 3 (epimerase-deficiency galactosemia)	http://www.anvita.info/wiki/Galactosemia_3
GALACTOSEMIA_2	galactosemia 2 (galactokinase deficiency)	http://www.anvita.info/wiki/Galactosemia_2
GLYCOGEN_STORAGE_DISEASE	glycogen storage disease (glycogenosis)	http://www.anvita.info/wiki/Glycogen_Storage_Disease
PHOSPHORYLASE_KINASE_DEFICIENCY_OF_HEART	phosphorylase kinase deficiency of heart; glycogen storage disease of heart lethal congenital; congenital nonlysosomal cardiac glycogenosis	http://www.anvita.info/wiki/Phosphorylase_Kinase_Deficiency_Of_Heart
GLYCOGEN_STORAGE_DISEASE_TYPE_0	glycogen storage disease type 0 (muscle, liver types)	http://www.anvita.info/wiki/Glycogen_Storage_Disease_Type_0
INTESTINAL_LIPODYSTROPHY	intestinal lipodystrophy (Whipple's disease)	http://www.anvita.info/wiki/Intestinal_Lipodystrophy
FAMILIAL_HYPERALPHALIPOPROTEINEMIA	familial hyperalphalipoproteinemia	http://www.anvita.info/wiki/Familial_Hyperalphalipoproteinemia
HYPERLIPOPROTEINEMIA_TYPE_5	hyperlipoproteinemia type 5	http://www.anvita.info/wiki/Hyperlipoproteinemia_Type_5
HYPERLIPOPROTEINEMIA_TYPE_4	hyperlipoproteinemia type 4	http://www.anvita.info/wiki/Hyperlipoproteinemia_Type_4
HYPERLIPOPROTEINEMIA_TYPE_3	hyperlipoproteinemia type 3; familial dysbetalipoproteinemia; remnant hyperlipidemia; remnant hyperlipoproteinaemia; broad beta disease; remnant removal disease	http://www.anvita.info/wiki/Hyperlipoproteinemia_Type_3
HYPERLIPOPROTEINEMIA_TYPE_2	hyperlipoproteinemia type 2 (familial hypercholesterolemia)	http://www.anvita.info/wiki/Hyperlipoproteinemia_Type_2
HOMOZYGOUS_FAMILIAL_HYPERCHOLESTEROLEMIA	Homozygous Familial Hypercholesterolemia	http://www.anvita.info/wiki/Homozygous_Familial_Hypercholesterolemia
HETEROZYGOUS_FAMILIAL_HYPERCHOLESTEROLEMIA	Heterozygous Familial Hypercholesterolemia	http://www.anvita.info/wiki/Heterozygous_Familial_Hypercholesterolemia
AUTOSOMAL_RECESSIVE_HYPERCHOLESTEROLEMIA	autosomal recessive hypercholesterolemia	http://www.anvita.info/wiki/Autosomal_Recessive_Hypercholesterolemia
HYPERLIPOPROTEINEMIA_TYPE_1	hyperlipoproteinemia type 1; familial hyperchylomicronemia	http://www.anvita.info/wiki/Hyperlipoproteinemia_Type_1
HYPOALPHALIPOPROTEINEMIA	hypoalphalipoproteinemia	http://www.anvita.info/wiki/Hypoalphalipoproteinemia
BETA_LIPOPROTEIN_DEFICIENCY	beta lipoprotein deficiency	http://www.anvita.info/wiki/Beta_Lipoprotein_Deficiency
LCAT_DEFICIENCY	lecithin-cholesterol acyltransferase [LCAT] deficiency (Norum disease)	http://www.anvita.info/wiki/Lcat_Deficiency
BETA_SITOSTEROLEMIA	beta-sitosterolemia; phytosterolemia; shellfish sterolemia	http://www.anvita.info/wiki/Beta_Sitosterolemia
FAMILIAL_HDL_DEFICIENCY	familial HDL deficiency (familial hypoalphalipoproteinemia)	http://www.anvita.info/wiki/Familial_Hdl_Deficiency
ZELLWEGER_SYNDROME	Zellweger syndrome; cerebrohepatorenal syndrome	http://www.anvita.info/wiki/Zellweger_Syndrome
CONGENITAL_ADRENAL_HYPERPLASIA	congenital adrenal hyperplasia (21-hydroxlase deficiency)	http://www.anvita.info/wiki/Congenital_Adrenal_Hyperplasia
ADRENAL_HYPERPLASIA_TYPE_5	adrenal hyperplasia type 5	http://www.anvita.info/wiki/Adrenal_Hyperplasia_Type_5
ADRENAL_HYPERPLASIA_TYPE_2	adrenal hyperplasia type 2	http://www.anvita.info/wiki/Adrenal_Hyperplasia_Type_2
CHOLESTEROL_ESTER_STORAGE_DISEASE	cholesterol ester storage disease (Wolman's disease)	http://www.anvita.info/wiki/Cholesterol_Ester_Storage_Disease
MUCOLIPIDOSIS	mucolipidosis	http://www.anvita.info/wiki/Mucolipidosis
SPHINGOLIPIDOSIS	sphingolipidosis; sphingolipodystrophy; cerebral lipidosis	http://www.anvita.info/wiki/Sphingolipidosis
CEREBRAL_SPHINGOLIPIDOSIS	Cerebral Sphingolipidosis	http://www.anvita.info/wiki/Cerebral_Sphingolipidosis
HEPATIC_TRIGLYCERIDE_LIPASE_ABSENCE	hepatic triglyceride lipase absence	http://www.anvita.info/wiki/Hepatic_Triglyceride_Lipase_Absence
CEREBROTENDINOUS_XANTHOMATOSIS	cerebrotendinous xanthomatosis	http://www.anvita.info/wiki/Cerebrotendinous_Xanthomatosis
OMENN_SYNDROME	Omenn syndrome; familial reticuloendotheliosis with eosinophilia	http://www.anvita.info/wiki/Omenn_Syndrome
OMENN_SYNDROME/RAG2_MUTATION	Omenn syndrome/RAG2 mutation associated	http://www.anvita.info/wiki/Omenn_Syndrome/rag2_Mutation
OMENN_SYNDROME/RAG1_MUTATION	Omenn syndrome/RAG1 mutation associated	http://www.anvita.info/wiki/Omenn_Syndrome/rag1_Mutation
FAMILIAL_HEMOPHAGOCYTIC_LYMPHOHISTIOCYTOSIS_TYPE_4	familial hemophagocytic lymphohistiocytosis type 4 (HPLH4)	http://www.anvita.info/wiki/Familial_Hemophagocytic_Lymphohistiocytosis_Type_4
FAMILIAL_HEMOPHAGOCYTIC_LYMPHOHISTIOCYTOSIS_TYPE_3	familial hemophagocytic lymphohistiocytosis type 3 (HPLH3)	http://www.anvita.info/wiki/Familial_Hemophagocytic_Lymphohistiocytosis_Type_3
FAMILIAL_HEMOPHAGOCYTIC_LYMPHOHISTIOCYTOSIS_TYPE_2	familial hemophagocytic lymphohistiocytosis type 2 (HPLH2)	http://www.anvita.info/wiki/Familial_Hemophagocytic_Lymphohistiocytosis_Type_2
FAMILIAL_HEMOPHAGOCYTIC_LYMPHOHISTIOCYTOSIS_TYPE_1	familial hemophagocytic lymphohistiocytosis type 1 (HPLH1)	http://www.anvita.info/wiki/Familial_Hemophagocytic_Lymphohistiocytosis_Type_1
VARIANT_CJD	variant Creutzfeldt-Jakob disease (vCJD)	http://www.anvita.info/wiki/Variant_Cjd
BOVINE_SPONGIFORM_ENCEPHALOPATHY	bovine spongiform encephalopathy; mad cow disease; BSE	http://www.anvita.info/wiki/Bovine_Spongiform_Encephalopathy
SPINOCEREBELLAR_ATAXIA_TYPE_2	spinocerebellar ataxia type 2 (SCA-2); olivopontocerebellar atrophy, Holguin type	http://www.anvita.info/wiki/Spinocerebellar_Ataxia_Type_2
OLIVOPONTOCEREBELLAR_ATROPHY_TYPE_5	olivopontocerebellar atrophy type 5 (parkinsonism, ophthalmoplegia and dementia)	http://www.anvita.info/wiki/Olivopontocerebellar_Atrophy_Type_5
OLIVOPONTOCEREBELLAR_ATROPHY_TYPE_4	olivopontocerebellar atrophy type 4 (Schut-Haymaker type)	http://www.anvita.info/wiki/Olivopontocerebellar_Atrophy_Type_4
OLIVOPONTOCEREBELLAR_ATROPHY_TYPE_3	spinocerebellar ataxia type 7 (SCA-7); olivopontocerebellar atrophy type 3 (retinal degeneration)	http://www.anvita.info/wiki/Olivopontocerebellar_Atrophy_Type_3
OLIVOPONTOCEREBELLAR_ATROPHY_TYPE_2	olivopontocerebellar atrophy type 2 (Fickler-Winkler type)	http://www.anvita.info/wiki/Olivopontocerebellar_Atrophy_Type_2
OLIVOPONTOCEREBELLAR_ATROPHY_TYPE_1	olivopontocerebellar atrophy type 1 (Menzel type) or spinocerebellar ataxia type 1 (SCA-1)	http://www.anvita.info/wiki/Olivopontocerebellar_Atrophy_Type_1
MULTIPLE_ENDOCRINE_NEOPLASIA_2	multiple endocrine neoplasia type-2 (MEN-2)	http://www.anvita.info/wiki/Multiple_Endocrine_Neoplasia_2
MULTIPLE_ENDOCRINE_NEOPLASIA_1	multiple endocrine neoplasia type-1 (MEN-1); multiple endocrine adenomatosis; Wermer Syndrome	http://www.anvita.info/wiki/Multiple_Endocrine_Neoplasia_1
FANCONI_ANEMIA_COMPLEMENTATION_GROUP_N	Fanconi anemia complementation group N	http://www.anvita.info/wiki/Fanconi_Anemia_Complementation_Group_N
FANCONI_ANEMIA_COMPLEMENTATION_GROUP_J	Fanconi anemia complementation group J	http://www.anvita.info/wiki/Fanconi_Anemia_Complementation_Group_J
FANCONI_ANEMIA_COMPLEMENTATION_GROUP_D	Fanconi anemia complementation group D (Estren-Dameshek variant of Fanconi anemia)	http://www.anvita.info/wiki/Fanconi_Anemia_Complementation_Group_D
FANCONI_ANEMIA_COMPLEMENTATION_GROUP_C	Fanconi anemia complementation group C	http://www.anvita.info/wiki/Fanconi_Anemia_Complementation_Group_C
FANCONI_ANEMIA_COMPLEMENTATION_GROUP_B	Fanconi anemia complementation group B	http://www.anvita.info/wiki/Fanconi_Anemia_Complementation_Group_B
FANCONI_ANEMIA_COMPLEMENTATION_GROUP_A	Fanconi anemia complementation group A	http://www.anvita.info/wiki/Fanconi_Anemia_Complementation_Group_A
FAMILIAL_NONPOLYPOSIS_COLON_CANCER_TYPE_7	familial nonpolyposis colon cancer type 7	http://www.anvita.info/wiki/Familial_Nonpolyposis_Colon_Cancer_Type_7
