eref	gender	d0	d1	d2	d3	d4	d5	d6	d7	d8	d9	d10	d11	allages
MALIGNANT_HISTIOCYTOSIS	M	0.0	0.0	0.0	0.0	4.0E-7	4.0E-7	1.8E-6	1.4E-6	7.0E-7	4.0E-7	0.0	0.0	5.0E-6
MALIGNANT_HISTIOCYTOSIS	F	0.0	0.0	0.0	0.0	4.0E-7	7.0E-7	1.1E-6	1.8E-6	7.0E-7	4.0E-7	0.0	0.0	5.0E-6
MALIGNANT_HYPERTHERMIA_SUSCEPTIBILITY	M	0.0	0.0	0.0	0.0	4.0E-7	0.0	4.0E-7	4.0E-7	4.0E-7	0.0	0.0	0.0	1.4E-6
MALIGNANT_NEOPLASM	M	1.1E-6	1.4E-6	3.9E-6	9.6E-6	3.35E-5	7.98E-5	8.91E-5	1.439E-4	1.115E-4	1.85E-5	7.0E-7	0.0	4.154E-4
MALIGNANT_NEOPLASM	F	1.4E-6	1.4E-6	1.75E-5	4.95E-5	1.393E-4	1.635E-4	1.699E-4	1.714E-4	1.033E-4	2.24E-5	7.0E-7	0.0	6.694E-4
MALIGNANT_NEOPLASM_OF_BONE/CONNECTIVE_TISSUE/SKIN/BREAST	M	4.0E-7	4.0E-7	7.0E-7	1.1E-6	2.1E-6	3.6E-6	3.9E-6	2.8E-6	1.4E-6	4.0E-7	0.0	0.0	1.39E-5
MALIGNANT_NEOPLASM_OF_BONE/CONNECTIVE_TISSUE/SKIN/BREAST	F	0.0	1.1E-6	1.35E-5	4.95E-5	1.393E-4	1.635E-4	1.699E-4	1.714E-4	1.033E-4	1.82E-5	4.0E-7	0.0	6.694E-4
MALIGNANT_NEOPLASM_OF_DIGESTIVE_ORGANS_AND_PERITONEUM	M	0.0	0.0	0.0	4.0E-7	1.4E-6	1.8E-6	1.03E-5	1.0E-5	5.7E-6	7.0E-7	4.0E-7	0.0	2.39E-5
MALIGNANT_NEOPLASM_OF_DIGESTIVE_ORGANS_AND_PERITONEUM	F	0.0	0.0	4.0E-7	4.0E-7	1.8E-6	2.5E-6	5.0E-6	8.5E-6	5.3E-6	1.8E-6	0.0	0.0	2.28E-5
MALIGNANT_NEOPLASM_OF_LYMPHATIC_AND_HEMATOPOIETIC_TISSUE	M	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	4.0E-7	1.1E-6	0.0	0.0	0.0	1.4E-6
MALIGNANT_NEOPLASM_OF_LYMPHATIC_AND_HEMATOPOIETIC_TISSUE	F	0.0	0.0	4.0E-7	0.0	1.1E-6	4.0E-7	1.1E-6	1.1E-6	1.4E-6	0.0	0.0	0.0	5.0E-6
MALIGNANT_NEOPLASM_OF_RESPIRATORY_AND_INTRATHORACIC_ORGANS	M	4.0E-7	4.0E-7	7.0E-7	1.4E-6	1.8E-6	9.6E-6	3.74E-5	6.45E-5	2.81E-5	2.8E-6	0.0	0.0	1.468E-4
MALIGNANT_NEOPLASM_OF_RESPIRATORY_AND_INTRATHORACIC_ORGANS	F	0.0	0.0	4.0E-7	7.0E-7	4.3E-6	1.46E-5	3.49E-5	3.63E-5	2.28E-5	5.0E-6	0.0	0.0	1.186E-4
MALIGNANT_PLEURAL_EFFUSION	M	0.0	0.0	0.0	4.0E-7	4.0E-7	4.0E-7	1.1E-6	3.6E-6	2.5E-6	0.0	0.0	0.0	8.2E-6
MALIGNANT_PLEURAL_EFFUSION	F	0.0	0.0	0.0	0.0	7.0E-7	4.0E-7	1.4E-6	2.8E-6	1.8E-6	0.0	0.0	0.0	7.1E-6
MALLORY_WEISS_TEAR	M	4.0E-7	4.0E-7	0.0	4.0E-7	4.0E-7	1.8E-6	1.8E-6	3.6E-6	1.1E-6	0.0	0.0	0.0	9.6E-6
MALLORY_WEISS_TEAR	F	7.0E-7	0.0	4.0E-7	4.0E-7	4.0E-7	7.0E-7	1.8E-6	2.1E-6	1.1E-6	7.0E-7	0.0	0.0	8.2E-6
MALNUTRITION	M	7.5E-6	3.9E-6	1.4E-6	4.3E-6	8.5E-6	1.46E-5	3.35E-5	5.09E-5	3.17E-5	8.9E-6	4.0E-7	0.0	1.429E-4
MALNUTRITION	F	6.4E-6	2.8E-6	2.5E-6	5.3E-6	1.25E-5	2.39E-5	3.31E-5	3.81E-5	5.88E-5	2.32E-5	1.1E-6	0.0	1.817E-4
MAMMAL_BITE	M	6.1E-6	7.1E-6	6.1E-6	4.3E-6	3.9E-6	5.3E-6	6.4E-6	3.9E-6	3.9E-6	0.0	0.0	0.0	4.7E-5
MAMMAL_BITE	F	3.9E-6	3.9E-6	3.9E-6	6.8E-6	6.8E-6	7.5E-6	6.1E-6	6.1E-6	1.4E-6	0.0	0.0	0.0	4.63E-5
MAMMOGRAPHY	M	0.0	0.0	0.0	4.0E-7	1.4E-6	7.0E-7	1.4E-6	1.1E-6	7.0E-7	0.0	0.0	0.0	5.7E-6
MAMMOGRAPHY	F	4.0E-7	4.0E-7	4.6E-6	4.56E-5	2.526E-4	2.59E-4	2.925E-4	2.041E-4	6.91E-5	5.3E-6	0.0	0.0	0.0011336
MANIA	M	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	4.0E-7	0.0	0.0	0.0	0.0	7.0E-7
MANIA	F	0.0	4.0E-7	1.1E-6	4.0E-7	4.0E-7	4.0E-7	7.0E-7	1.1E-6	4.0E-7	0.0	0.0	0.0	2.8E-6
MANTLE_CELL_LYMPHOMA	M	0.0	0.0	0.0	0.0	0.0	0.0	7.0E-7	7.0E-7	7.0E-7	0.0	0.0	0.0	2.1E-6
MANTLE_CELL_LYMPHOMA	F	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7	4.0E-7	0.0	0.0	0.0	0.0	7.0E-7
MAPLE_SYRUP_URINE_DISEASE	M	0.0	0.0	0.0	0.0	0.0	0.0	7.0E-7	4.0E-7	0.0	0.0	0.0	0.0	1.1E-6
MAPLE_SYRUP_URINE_DISEASE	F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	4.0E-7
MARASMUS	M	0.0	0.0	0.0	0.0	2.1E-6	1.8E-6	3.2E-6	5.3E-6	2.8E-6	1.8E-6	0.0	0.0	1.71E-5
MARASMUS	F	0.0	0.0	0.0	0.0	1.1E-6	1.4E-6	5.3E-6	5.0E-6	7.8E-6	1.8E-6	0.0	0.0	2.24E-5
MARFAN_SYNDROME	M	0.0	7.0E-7	1.8E-6	7.0E-7	0.0	4.0E-7	4.0E-7	0.0	4.0E-7	0.0	0.0	0.0	4.3E-6
MARFAN_SYNDROME	F	0.0	7.0E-7	0.0	0.0	4.0E-7	0.0	4.0E-7	0.0	0.0	0.0	0.0	0.0	1.4E-6
MARGINAL_ZONE_LYMPHOMA	M	0.0	0.0	0.0	0.0	0.0	4.0E-7	7.0E-7	1.4E-6	4.0E-7	0.0	0.0	0.0	2.8E-6
MARGINAL_ZONE_LYMPHOMA	F	0.0	4.0E-7	0.0	0.0	4.0E-7	4.0E-7	4.0E-7	4.0E-7	0.0	0.0	0.0	0.0	1.1E-6
MAST_CELL_SARCOMA	M	0.0	0.0	0.0	0.0	0.0	4.0E-7	1.1E-6	4.0E-7	0.0	0.0	0.0	0.0	1.4E-6
MAST_CELL_SARCOMA	F	0.0	0.0	0.0	0.0	4.0E-7	0.0	4.0E-7	4.0E-7	7.0E-7	0.0	0.0	0.0	1.4E-6
MASTECTOMY	M	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7	4.0E-7	0.0	0.0	0.0	0.0	7.0E-7
MASTECTOMY	F	0.0	0.0	0.0	1.8E-6	3.2E-6	1.8E-6	1.8E-6	4.0E-7	0.0	0.0	0.0	0.0	8.9E-6
MASTITIS	F	4.0E-7	0.0	1.4E-6	2.5E-6	1.1E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6E-6
MASTODYNIA	M	0.0	0.0	1.1E-6	7.0E-7	3.2E-6	3.2E-6	5.7E-6	1.14E-5	6.4E-6	7.0E-7	0.0	0.0	3.24E-5
MASTODYNIA	F	4.0E-7	3.9E-6	4.24E-5	8.19E-5	1.054E-4	9.65E-5	9.62E-5	6.8E-5	1.82E-5	2.1E-6	0.0	0.0	5.151E-4
MASTOIDITIS	M	1.1E-6	4.0E-7	4.0E-7	7.0E-7	2.1E-6	1.8E-6	3.9E-6	3.9E-6	2.1E-6	4.0E-7	0.0	0.0	1.25E-5
MASTOIDITIS	F	7.0E-7	1.1E-6	1.1E-6	1.1E-6	3.9E-6	2.8E-6	2.1E-6	4.3E-6	4.6E-6	4.0E-7	0.0	0.0	2.03E-5
MATERNAL_CAUSES_OF_PERINATAL_MORBIDITY_AND_MORTALITY	M	3.9E-6	3.9E-6	1.8E-6	4.3E-6	6.1E-6	1.07E-5	1.53E-5	1.67E-5	1.21E-5	4.6E-6	0.0	0.0	7.94E-5
MATERNAL_CAUSES_OF_PERINATAL_MORBIDITY_AND_MORTALITY	F	2.8E-6	4.3E-6	7.1E-6	7.5E-6	7.5E-6	1.1E-5	2.1E-5	2.1E-5	2.07E-5	6.1E-6	1.1E-6	0.0	1.083E-4
MEASLES	M	4.0E-7	0.0	0.0	0.0	4.0E-7	4.0E-7	4.0E-7	0.0	0.0	0.0	0.0	0.0	7.0E-7
MEASLES	F	4.0E-7	4.0E-7	1.1E-6	1.4E-6	2.5E-6	7.0E-7	0.0	4.0E-7	0.0	0.0	0.0	0.0	6.8E-6
MECHANICAL_FAILURE_OF_INSTRUMENT_OR_APPARATUS	M	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7
MECHANICAL_VENTILATION	M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	4.0E-7
MECHANICAL_VENTILATION	F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	4.0E-7
MECKEL^S_DIVERTICULUM	M	0.0	7.0E-7	4.0E-7	0.0	0.0	7.0E-7	1.1E-6	7.0E-7	0.0	0.0	0.0	0.0	3.6E-6
MECKEL^S_DIVERTICULUM	F	0.0	0.0	4.0E-7	0.0	4.0E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0E-7
MECONIUM	M	5.3E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.3E-6
MECONIUM	F	5.0E-6	0.0	0.0	7.0E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.3E-6
MEDIAL_EPICONDYLITIS	M	0.0	3.6E-6	4.0E-7	2.5E-6	8.9E-6	1.28E-5	5.7E-6	3.9E-6	7.0E-7	0.0	0.0	0.0	3.85E-5
MEDIAL_EPICONDYLITIS	F	0.0	1.1E-6	1.1E-6	1.8E-6	8.2E-6	8.9E-6	6.1E-6	2.8E-6	1.1E-6	4.0E-7	0.0	0.0	3.13E-5
MEDIASTINAL_NEOPLASM	M	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	0.0	4.0E-7
MEDIASTINAL_NEOPLASM	F	0.0	0.0	4.0E-7	4.0E-7	4.0E-7	7.0E-7	7.0E-7	0.0	0.0	0.0	0.0	0.0	2.5E-6
MEDIASTINITIS	M	0.0	0.0	0.0	0.0	4.0E-7	0.0	7.0E-7	7.0E-7	0.0	0.0	0.0	0.0	1.8E-6
MEDIASTINITIS	F	0.0	0.0	0.0	0.0	0.0	4.0E-7	7.0E-7	0.0	7.0E-7	0.0	0.0	0.0	1.8E-6
MEDULLARY_SPONGE_KIDNEY	M	0.0	0.0	0.0	0.0	0.0	4.0E-7	1.1E-6	4.0E-7	0.0	0.0	0.0	0.0	1.8E-6
MEDULLARY_SPONGE_KIDNEY	F	0.0	0.0	0.0	0.0	7.0E-7	4.0E-7	1.1E-6	0.0	0.0	0.0	0.0	0.0	2.1E-6
MEGACOLON	M	0.0	7.0E-7	0.0	0.0	4.0E-7	0.0	4.0E-7	2.8E-6	1.1E-6	7.0E-7	0.0	0.0	6.1E-6
MEGACOLON	F	0.0	0.0	0.0	4.0E-7	4.0E-7	1.1E-6	3.2E-6	2.1E-6	7.0E-7	1.4E-6	0.0	0.0	9.3E-6
MEGALOBLASTIC_ANEMIA	M	7.0E-7	4.0E-7	1.4E-6	1.4E-6	4.3E-6	1.07E-5	2.71E-5	3.56E-5	2.96E-5	5.3E-6	0.0	0.0	1.165E-4
MEGALOBLASTIC_ANEMIA	F	7.0E-7	4.0E-7	3.9E-6	1.14E-5	2.03E-5	2.56E-5	4.45E-5	5.88E-5	4.77E-5	1.28E-5	4.0E-7	0.0	2.266E-4
MELANOMA	M	0.0	0.0	0.0	1.4E-6	2.8E-6	5.3E-6	9.6E-6	1.1E-5	6.4E-6	1.4E-6	0.0	0.0	3.63E-5
MELANOMA	F	0.0	4.0E-7	1.1E-6	7.0E-7	4.6E-6	6.8E-6	7.1E-6	9.6E-6	7.1E-6	1.1E-6	4.0E-7	0.0	3.81E-5
MELIOIDOSIS	M	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7
MEMBRANOPROLIFERATIVE_GLOMERULONEPHRITIS	M	0.0	4.0E-7	4.0E-7	0.0	4.0E-7	4.0E-7	4.0E-7	4.0E-7	4.0E-7	0.0	0.0	0.0	1.8E-6
MEMBRANOPROLIFERATIVE_GLOMERULONEPHRITIS	F	0.0	0.0	7.0E-7	4.0E-7	7.0E-7	4.0E-7	1.4E-6	1.1E-6	4.0E-7	0.0	0.0	0.0	4.6E-6
MEMBRANOUS_GLOMERULONEPHRITIS	M	0.0	0.0	0.0	1.1E-6	7.0E-7	4.0E-7	1.1E-6	1.8E-6	7.0E-7	0.0	0.0	0.0	3.9E-6
MEMBRANOUS_GLOMERULONEPHRITIS	F	0.0	4.0E-7	4.0E-7	4.0E-7	1.1E-6	1.1E-6	1.8E-6	2.5E-6	1.1E-6	4.0E-7	0.0	0.0	5.7E-6
MEMORY_IMPAIRMENT	M	4.0E-7	2.8E-6	2.5E-6	5.3E-6	1.1E-5	2.32E-5	4.63E-5	7.91E-5	6.38E-5	8.5E-6	4.0E-7	0.0	2.433E-4
MEMORY_IMPAIRMENT	F	0.0	2.8E-6	5.7E-6	1.0E-5	1.64E-5	3.49E-5	6.7E-5	1.012E-4	1.008E-4	1.67E-5	4.0E-7	0.0	3.559E-4
MENIERE^S_DISEASE	M	0.0	0.0	1.1E-6	2.1E-6	2.5E-6	5.3E-6	7.1E-6	5.7E-6	1.4E-6	4.0E-7	0.0	0.0	2.56E-5
MENIERE^S_DISEASE	F	0.0	0.0	1.1E-6	3.9E-6	7.5E-6	5.7E-6	1.6E-5	8.9E-6	6.4E-6	7.0E-7	0.0	0.0	5.02E-5
MENINGEAL_NEOPLASM	M	0.0	0.0	0.0	4.0E-7	1.8E-6	2.1E-6	3.2E-6	2.8E-6	3.2E-6	0.0	0.0	0.0	1.35E-5
MENINGEAL_NEOPLASM	F	0.0	0.0	4.0E-7	7.0E-7	2.1E-6	7.5E-6	1.03E-5	1.46E-5	7.1E-6	1.1E-6	0.0	0.0	4.38E-5
MENINGISM	M	0.0	4.0E-7	0.0	0.0	0.0	0.0	4.0E-7	7.0E-7	0.0	0.0	0.0	0.0	1.4E-6
MENINGISM	F	0.0	0.0	4.0E-7	4.0E-7	0.0	4.0E-7	0.0	1.1E-6	0.0	0.0	0.0	0.0	2.1E-6
MENINGITIS	M	1.4E-6	4.0E-7	7.0E-7	1.1E-6	1.8E-6	2.1E-6	2.8E-6	2.8E-6	1.4E-6	0.0	0.0	0.0	1.25E-5
MENINGITIS	F	1.1E-6	4.0E-7	1.1E-6	2.5E-6	1.8E-6	3.6E-6	2.8E-6	2.5E-6	1.4E-6	7.0E-7	0.0	0.0	1.53E-5
MENINGOCOCCEMIA	F	4.0E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7
MENINGOENCEPHALITIS	M	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7
MENOPAUSE	M	0.0	0.0	4.0E-7	0.0	4.0E-7	1.1E-6	7.0E-7	7.0E-7	7.0E-7	4.0E-7	0.0	0.0	3.6E-6
MENOPAUSE	F	0.0	7.0E-7	6.8E-6	3.38E-5	2.569E-4	6.202E-4	4.692E-4	2.494E-4	7.37E-5	5.0E-6	0.0	0.0	0.0017157
MENORRHAGIA	M	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	0.0	4.0E-7
MENORRHAGIA	F	0.0	2.5E-6	3.6E-6	7.1E-6	3.03E-5	2.32E-5	4.3E-6	3.2E-6	2.1E-6	0.0	0.0	0.0	7.62E-5
MENSTRUAL_CYCLE	M	0.0	0.0	0.0	4.0E-7	4.0E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0E-7
MENSTRUAL_CYCLE	F	7.0E-7	5.7E-5	1.831E-4	1.874E-4	1.82E-4	8.55E-5	3.6E-6	2.5E-6	4.0E-7	0.0	0.0	0.0	7.022E-4
MENSTRUATION	F	0.0	0.0	1.8E-6	4.0E-7	2.5E-6	4.0E-7	0.0	0.0	0.0	0.0	0.0	0.0	5.0E-6
MENTAL_DISORDER	M	5.74E-5	1.999E-4	1.108E-4	1.457E-4	2.312E-4	3.267E-4	3.47E-4	2.455E-4	1.222E-4	3.81E-5	1.4E-6	0.0	0.0014937
MENTAL_DISORDER	F	1.89E-5	7.27E-5	1.749E-4	2.843E-4	3.958E-4	5.009E-4	5.383E-4	4.261E-4	2.455E-4	9.48E-5	5.7E-6	0.0	0.0026857
MENTAL_RETARDATION	M	1.4E-6	1.8E-6	3.2E-6	1.8E-6	3.6E-6	2.8E-6	3.6E-6	1.4E-6	4.0E-7	0.0	0.0	0.0	1.96E-5
MENTAL_RETARDATION	F	0.0	2.8E-6	3.6E-6	3.2E-6	2.5E-6	1.8E-6	1.1E-6	1.4E-6	7.0E-7	0.0	0.0	0.0	1.71E-5
MERALGIA_PARESTHETICA	M	0.0	0.0	0.0	1.8E-6	2.5E-6	2.5E-6	2.8E-6	2.1E-6	4.0E-7	0.0	0.0	0.0	1.21E-5
MERALGIA_PARESTHETICA	F	0.0	4.0E-7	4.0E-7	2.1E-6	4.6E-6	3.6E-6	6.4E-6	4.3E-6	7.0E-7	0.0	0.0	0.0	2.24E-5
MERCURY_TOXICITY	M	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	7.0E-7	0.0	0.0	0.0	0.0	1.1E-6
MERCURY_TOXICITY	F	0.0	0.0	0.0	0.0	0.0	4.0E-7	4.0E-7	1.1E-6	0.0	0.0	0.0	0.0	1.8E-6
MESENTERIC_ISCHEMIA	M	7.0E-7	4.0E-7	0.0	7.0E-7	2.5E-6	2.5E-6	6.4E-6	7.1E-6	5.3E-6	7.0E-7	0.0	0.0	2.21E-5
MESENTERIC_ISCHEMIA	F	0.0	0.0	0.0	4.0E-7	2.1E-6	5.7E-6	8.5E-6	9.6E-6	1.64E-5	2.8E-6	4.0E-7	0.0	4.49E-5
METABOLIC_ACIDOSIS	M	7.0E-7	2.1E-6	7.0E-7	2.1E-6	3.6E-6	7.1E-6	8.2E-6	6.1E-6	2.1E-6	4.0E-7	0.0	0.0	3.13E-5
METABOLIC_ACIDOSIS	F	7.0E-7	2.1E-6	1.4E-6	1.4E-6	3.6E-6	6.8E-6	5.7E-6	5.7E-6	4.3E-6	1.1E-6	0.0	0.0	3.17E-5
METABOLIC_DISEASE	M	3.06E-5	3.17E-5	6.77E-5	2.679E-4	6.918E-4	0.0011418	0.001746	0.0016537	6.957E-4	9.83E-5	1.1E-6	0.0	0.0063789
METABOLIC_DISEASE	F	2.64E-5	3.31E-5	9.23E-5	2.287E-4	5.953E-4	0.0011346	0.0019907	0.0019693	9.9E-4	1.66E-4	3.6E-6	0.0	0.007173
METABOLIC_ENCEPHALOPATHY	M	7.0E-7	0.0	4.0E-7	0.0	7.0E-7	2.5E-6	6.8E-6	8.5E-6	1.28E-5	1.4E-6	0.0	0.0	3.06E-5
METABOLIC_ENCEPHALOPATHY	F	0.0	7.0E-7	4.0E-7	1.1E-6	7.0E-7	2.5E-6	6.1E-6	8.9E-6	8.2E-6	3.6E-6	0.0	0.0	3.06E-5
METABOLIC_SYNDROME	M	4.0E-7	3.6E-6	3.2E-6	1.14E-5	2.53E-5	3.42E-5	4.42E-5	2.78E-5	8.9E-6	4.0E-7	0.0	0.0	1.592E-4
METABOLIC_SYNDROME	F	1.1E-6	4.3E-6	1.18E-5	2.92E-5	3.35E-5	4.13E-5	4.77E-5	2.92E-5	8.9E-6	1.1E-6	0.0	0.0	2.08E-4
METACARPAL_BONE	M	1.1E-6	2.17E-5	1.42E-5	8.9E-6	8.2E-6	6.1E-6	2.1E-6	4.3E-6	3.2E-6	4.0E-7	0.0	0.0	7.02E-5
METACARPAL_BONE	F	1.4E-6	7.1E-6	3.9E-6	7.0E-7	4.3E-6	8.9E-6	8.2E-6	7.1E-6	3.2E-6	7.0E-7	0.0	0.0	4.56E-5
METASTASIS	M	1.1E-6	4.0E-7	7.0E-7	1.1E-6	3.6E-6	5.3E-6	1.92E-5	2.96E-5	1.57E-5	2.5E-6	4.0E-7	0.0	7.41E-5
METASTASIS	F	0.0	4.0E-7	7.0E-7	2.1E-6	6.1E-6	9.3E-6	2.1E-5	1.67E-5	9.6E-6	1.8E-6	0.0	0.0	6.27E-5
METASTATIC_CANCER_OF_UNKNOWN_PRIMARY	M	0.0	0.0	7.0E-7	0.0	0.0	7.0E-7	4.0E-7	4.0E-7	0.0	0.0	0.0	0.0	2.1E-6
METASTATIC_CANCER_OF_UNKNOWN_PRIMARY	F	0.0	0.0	0.0	4.0E-7	1.1E-6	0.0	1.1E-6	1.8E-6	7.0E-7	0.0	0.0	0.0	5.0E-6
METHAQUALONE	M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	4.0E-7
METHEMOGLOBINEMIA	M	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7
METHEMOGLOBINEMIA	F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	4.0E-7
METHICILLIN_RESISTANT_STAPHYLOCOCCUS_AUREUS	M	3.2E-6	1.4E-6	3.6E-6	3.9E-6	7.5E-6	7.1E-6	9.3E-6	1.18E-5	5.3E-6	1.4E-6	4.0E-7	0.0	5.49E-5
METHICILLIN_RESISTANT_STAPHYLOCOCCUS_AUREUS	F	2.8E-6	2.8E-6	2.5E-6	3.9E-6	6.4E-6	7.1E-6	8.9E-6	6.1E-6	8.9E-6	1.1E-6	0.0	0.0	5.06E-5
METRORRHAGIA	F	0.0	1.07E-5	3.38E-5	5.98E-5	7.66E-5	3.46E-5	3.6E-6	2.8E-6	4.0E-7	4.0E-7	0.0	0.0	2.227E-4
MICROCEPHALY	M	1.8E-6	0.0	4.0E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1E-6
MICROCEPHALY	F	1.4E-6	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	0.0	0.0	1.8E-6
MICROGLOSSIA	F	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7
MICROPHTHALMIA	M	0.0	4.0E-7	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	0.0	0.0	7.0E-7
MICROPHTHALMIA	F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	4.0E-7
MICROTIA	F	0.0	4.0E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7
MIDLINE_GRANULOMA	F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	0.0	0.0	0.0	4.0E-7
MIGRAINE_HEADACHE	M	1.8E-6	2.28E-5	2.1E-5	3.67E-5	4.17E-5	3.28E-5	2.42E-5	1.14E-5	3.9E-6	7.0E-7	0.0	0.0	1.97E-4
MIGRAINE_HEADACHE	F	3.2E-6	3.46E-5	9.69E-5	1.678E-4	1.856E-4	1.582E-4	9.12E-5	4.17E-5	1.75E-5	7.0E-7	0.0	0.0	7.973E-4
MILIARIA_RUBRA	M	1.4E-6	0.0	7.0E-7	0.0	4.0E-7	4.0E-7	1.1E-6	7.0E-7	0.0	0.0	0.0	0.0	4.6E-6
MILIARIA_RUBRA	F	3.9E-6	1.1E-6	1.1E-6	1.4E-6	4.0E-7	7.0E-7	7.0E-7	1.1E-6	4.0E-7	0.0	0.0	0.0	1.07E-5
MINERAL_DEFICIENCY	M	3.06E-5	1.32E-5	4.3E-6	8.5E-6	2.39E-5	4.35E-5	1.062E-4	1.56E-4	1.062E-4	2.03E-5	0.0	0.0	4.927E-4
MINERAL_DEFICIENCY	F	2.64E-5	1.82E-5	3.6E-5	7.52E-5	1.307E-4	1.172E-4	1.632E-4	1.906E-4	1.411E-4	3.6E-5	1.8E-6	0.0	9.18E-4
MINIMAL_COGNITIVE_IMPAIRMENT	M	0.0	0.0	0.0	0.0	1.1E-6	2.5E-6	6.8E-6	1.18E-5	1.5E-5	7.0E-7	0.0	0.0	3.78E-5
MINIMAL_COGNITIVE_IMPAIRMENT	F	4.0E-7	4.0E-7	0.0	1.4E-6	1.8E-6	3.2E-6	5.0E-6	1.32E-5	1.67E-5	1.1E-6	4.0E-7	0.0	4.35E-5
MINIMAL_TRAUMA_FRACTURE	M	0.0	7.0E-7	1.4E-6	1.1E-6	5.7E-6	6.8E-6	1.6E-5	2.42E-5	1.92E-5	7.1E-6	0.0	0.0	8.16E-5
MINIMAL_TRAUMA_FRACTURE	F	4.0E-7	1.1E-6	1.1E-6	1.8E-6	3.2E-6	1.1E-5	2.96E-5	4.81E-5	6.23E-5	1.75E-5	0.0	0.0	1.721E-4
MIOSIS	M	0.0	0.0	0.0	0.0	0.0	4.0E-7	0.0	2.8E-6	4.0E-7	0.0	0.0	0.0	3.6E-6
MIOSIS	F	0.0	0.0	0.0	0.0	0.0	0.0	1.8E-6	7.0E-7	1.4E-6	7.0E-7	0.0	0.0	4.6E-6
MISCARRIAGE	F	0.0	1.4E-6	1.25E-5	2.24E-5	8.2E-6	4.0E-7	0.0	0.0	0.0	0.0	0.0	0.0	4.35E-5
MITOCHONDRIAL_DISEASE	M	0.0	0.0	4.0E-7	0.0	0.0	4.0E-7	4.0E-7	0.0	0.0	0.0	0.0	0.0	1.1E-6
MITOCHONDRIAL_DISEASE	F	0.0	0.0	0.0	0.0	4.0E-7	4.0E-7	7.0E-7	4.0E-7	0.0	0.0	0.0	0.0	1.8E-6
MITRAL_REGURGITATION	M	7.0E-7	2.1E-6	7.0E-7	4.0E-7	1.4E-6	3.9E-6	6.1E-6	9.3E-6	6.4E-6	2.8E-6	0.0	0.0	3.1E-5
MITRAL_REGURGITATION	F	1.1E-6	7.0E-7	7.0E-7	1.1E-6	2.5E-6	4.3E-6	5.3E-6	1.07E-5	1.07E-5	1.8E-6	0.0	0.0	3.85E-5
MITRAL_STENOSIS	M	0.0	0.0	4.0E-7	4.0E-7	4.0E-7	1.1E-6	3.9E-6	5.7E-6	2.8E-6	7.0E-7	0.0	0.0	1.39E-5
MITRAL_STENOSIS	F	4.0E-7	0.0	4.0E-7	4.0E-7	7.0E-7	3.2E-6	5.3E-6	7.1E-6	6.4E-6	1.4E-6	0.0	0.0	2.46E-5
